Date,Time,Width,Height
2024-07-23,15:28:25.609086,305,128,0.875,125.5,-176.0,1.0491803278688525
2024-07-23,15:28:25.668272,305,128,0.8984375,130.5,-176.0,1.0491803278688525
2024-07-23,15:28:25.734600,301,128,0.875,125.5,-178.0,1.06312292358804
2024-07-23,15:28:25.790205,305,126,0.8203125,125.5,-178.0,1.0491803278688525
2024-07-23,15:28:25.850283,301,126,0.859375,125.5,-176.0,1.06312292358804
2024-07-23,15:28:25.909647,296,124,0.828125,125.0,-178.0,1.0810810810810811
2024-07-23,15:28:25.967737,305,122,0.8515625,130.5,-178.0,1.0491803278688525
2024-07-23,15:28:26.035027,301,126,0.8671875,130.5,-176.0,1.06312292358804
2024-07-23,15:28:26.089927,314,124,0.84375,130.0,-178.0,1.019108280254777
2024-07-23,15:28:26.152859,296,128,0.859375,130.0,-178.0,1.0810810810810811
2024-07-23,15:28:26.212304,296,124,0.859375,130.0,-178.0,1.0810810810810811
2024-07-23,15:28:26.268918,301,126,0.88671875,130.5,-178.0,1.06312292358804
2024-07-23,15:28:26.332862,301,122,0.84375,130.5,-180.0,1.06312292358804
2024-07-23,15:28:26.390385,296,128,0.8515625,130.0,-178.0,1.0810810810810811
2024-07-23,15:28:26.455009,292,124,0.890625,130.0,-178.0,1.095890410958904
2024-07-23,15:28:26.513396,296,124,0.8515625,130.0,-180.0,1.0810810810810811
2024-07-23,15:28:26.579822,301,124,0.91015625,135.5,-178.0,1.06312292358804
2024-07-23,15:28:26.646377,301,124,0.87890625,130.5,-180.0,1.06312292358804
2024-07-23,15:28:26.697238,301,124,0.8515625,125.5,-178.0,1.06312292358804
2024-07-23,15:28:26.753150,296,126,0.828125,125.0,-180.0,1.0810810810810811
2024-07-23,15:28:26.815475,301,126,0.875,130.5,-178.0,1.06312292358804
2024-07-23,15:28:26.870872,296,124,0.8671875,130.0,-178.0,1.0810810810810811
2024-07-23,15:28:26.933813,305,124,0.890625,135.5,-178.0,1.0491803278688525
2024-07-23,15:28:26.993094,301,126,0.87890625,130.5,-178.0,1.06312292358804
2024-07-23,15:28:27.052641,301,124,0.890625,135.5,-178.0,1.06312292358804
2024-07-23,15:28:27.118251,296,122,0.890625,135.0,-178.0,1.0810810810810811
2024-07-23,15:28:27.171923,305,124,0.875,130.5,-178.0,1.0491803278688525
2024-07-23,15:28:27.233753,301,124,0.8359375,130.5,-180.0,1.06312292358804
2024-07-23,15:28:27.293220,305,124,0.875,130.5,-180.0,1.0491803278688525
2024-07-23,15:28:27.357308,301,122,0.828125,130.5,-180.0,1.06312292358804
2024-07-23,15:28:27.415842,305,122,0.859375,130.5,-180.0,1.0491803278688525
2024-07-23,15:28:27.474001,305,128,0.8515625,135.5,-178.0,1.0491803278688525
2024-07-23,15:28:27.533669,301,122,0.875,130.5,-180.0,1.06312292358804
2024-07-23,15:28:27.597093,305,122,0.875,135.5,-178.0,1.0491803278688525
2024-07-23,15:28:27.652969,305,124,0.87890625,130.5,-176.0,1.0491803278688525
2024-07-23,15:28:27.717978,301,122,0.859375,130.5,-178.0,1.06312292358804
2024-07-23,15:28:27.777321,305,124,0.890625,130.5,-178.0,1.0491803278688525
2024-07-23,15:28:27.839155,305,124,0.8671875,130.5,-178.0,1.0491803278688525
2024-07-23,15:28:27.899802,305,124,0.88671875,135.5,-178.0,1.0491803278688525
2024-07-23,15:28:27.957249,301,122,0.859375,130.5,-178.0,1.06312292358804
2024-07-23,15:28:28.018270,309,124,0.890625,129.5,-178.0,1.035598705501618
2024-07-23,15:28:28.075671,309,124,0.88671875,129.5,-178.0,1.035598705501618
2024-07-23,15:28:28.136004,305,124,0.88671875,135.5,-180.0,1.0491803278688525
2024-07-23,15:28:28.201985,305,124,0.8671875,135.5,-178.0,1.0491803278688525
2024-07-23,15:28:28.257130,309,121,0.8671875,134.5,-180.5,1.035598705501618
2024-07-23,15:28:28.319797,305,124,0.875,130.5,-178.0,1.0491803278688525
2024-07-23,15:28:28.377575,301,126,0.890625,125.5,-178.0,1.06312292358804
2024-07-23,15:28:28.439498,305,124,0.84375,130.5,-178.0,1.0491803278688525
2024-07-23,15:28:28.500252,288,119,0.890625,135.0,-181.5,1.1111111111111112
2024-07-23,15:28:28.558992,301,122,0.9140625,140.5,-180.0,1.06312292358804
2024-07-23,15:28:28.620165,288,119,0.87890625,135.0,-183.5,1.1111111111111112
2024-07-23,15:28:28.680162,288,114,0.875,135.0,-184.0,1.1111111111111112
2024-07-23,15:28:28.736451,288,112,0.828125,135.0,-185.0,1.1111111111111112
2024-07-23,15:28:28.800597,292,117,0.91015625,135.0,-181.5,1.095890410958904
2024-07-23,15:28:28.857989,292,130,0.88671875,125.0,-175.0,1.095890410958904
2024-07-23,15:28:28.923997,296,133,0.8359375,140.0,-170.5,1.0810810810810811
2024-07-23,15:28:29.095774,309,139,0.25,144.5,-167.5,1.035598705501618
2024-07-23,15:28:29.159056,295,107,0.41015625,147.5,-183.5,1.0847457627118644
2024-07-23,15:28:30.240037,287,110,0.55859375,122.5,-190.0,1.1149825783972125
2024-07-23,15:28:30.305797,287,107,0.60546875,122.5,-188.5,1.1149825783972125
2024-07-23,15:28:30.364053,278,87,0.53125,111.0,-197.5,1.1510791366906474
2024-07-23,15:28:30.425946,314,111,0.55859375,95.0,-181.5,1.019108280254777
2024-07-23,15:28:30.488477,318,109,0.32421875,71.0,-181.5,1.0062893081761006
2024-07-23,15:28:30.544125,284,112,0.7890625,110.0,-183.0,1.1267605633802817
2024-07-23,15:28:30.606783,296,109,0.7109375,95.0,-183.5,1.0810810810810811
2024-07-23,15:28:30.670495,299,109,0.6171875,102.5,-184.5,1.0702341137123745
2024-07-23,15:28:30.726390,308,104,0.546875,88.0,-186.0,1.0389610389610389
2024-07-23,15:28:30.787078,287,112,0.6171875,87.5,-186.0,1.1149825783972125
2024-07-23,15:28:30.848584,342,111,0.453125,61.0,-183.5,0.935672514619883
2024-07-23,15:28:30.905477,346,109,0.46875,61.0,-183.5,0.9248554913294798
2024-07-23,15:28:30.968779,332,106,0.46875,66.0,-184.0,0.963855421686747
2024-07-23,15:28:31.024685,287,112,0.67578125,95.5,-183.0,1.1149825783972125
2024-07-23,15:28:31.087234,301,106,0.67578125,105.5,-185.0,1.06312292358804
2024-07-23,15:28:31.147479,296,116,0.80078125,100.0,-178.0,1.0810810810810811
2024-07-23,15:28:31.205545,292,114,0.6328125,90.0,-178.0,1.095890410958904
2024-07-23,15:28:31.268863,280,126,0.8359375,95.0,-171.0,1.1428571428571428
2024-07-23,15:28:31.326532,280,126,0.859375,90.0,-171.0,1.1428571428571428
2024-07-23,15:28:31.390941,280,128,0.8515625,86.0,-171.0,1.1428571428571428
2024-07-23,15:28:31.448213,284,133,0.91796875,95.0,-165.5,1.1267605633802817
2024-07-23,15:28:31.805165,296,201,0.921875,87.0,-42.5,1.0810810810810811
2024-07-23,15:28:31.868272,304,190,0.66015625,99.0,-36.0,1.0526315789473684
2024-07-23,15:28:31.927616,309,215,0.6875,108.5,-13.5,1.035598705501618
2024-07-23,15:28:31.993209,304,201,0.78125,95.0,-10.5,1.0526315789473684
2024-07-23,15:28:32.049875,331,235,0.3671875,112.5,5.5,0.9667673716012085
2024-07-23,15:28:32.226554,313,206,0.44140625,108.5,111.0,1.0223642172523961
2024-07-23,15:28:32.289507,300,201,0.8984375,95.0,104.5,1.0666666666666667
2024-07-23,15:28:32.349053,296,206,0.8984375,87.0,111.0,1.0810810810810811
2024-07-23,15:28:32.413897,309,212,0.8984375,95.5,124.0,1.035598705501618
2024-07-23,15:28:32.470198,322,215,0.94140625,100.0,124.5,0.9937888198757764
2024-07-23,15:28:32.534675,309,206,0.92578125,82.5,124.0,1.035598705501618
2024-07-23,15:28:32.590599,318,212,0.93359375,95.0,124.0,1.0062893081761006
2024-07-23,15:28:32.655014,318,201,0.9140625,95.0,130.5,1.0062893081761006
2024-07-23,15:28:32.711143,318,204,0.9296875,91.0,130.0,1.0062893081761006
2024-07-23,15:28:32.770731,318,204,0.921875,87.0,134.0,1.0062893081761006
2024-07-23,15:28:32.835172,318,206,0.93359375,87.0,134.0,1.0062893081761006
2024-07-23,15:28:32.892182,309,206,0.9375,82.5,137.0,1.035598705501618
2024-07-23,15:28:32.952862,327,206,0.91796875,82.5,137.0,0.9785932721712538
2024-07-23,15:28:33.003492,318,195,0.92578125,78.0,136.5,1.0062893081761006
2024-07-23,15:28:33.057393,313,198,0.9140625,77.5,137.0,1.0223642172523961
2024-07-23,15:28:33.110837,322,204,0.92578125,82.0,137.0,0.9937888198757764
2024-07-23,15:28:33.165711,318,195,0.921875,78.0,136.5,1.0062893081761006
2024-07-23,15:28:33.208885,322,198,0.9140625,78.0,137.0,0.9937888198757764
2024-07-23,15:28:33.253582,318,192,0.9140625,78.0,137.0,1.0062893081761006
2024-07-23,15:28:33.302009,322,195,0.9140625,87.0,136.5,0.9937888198757764
2024-07-23,15:28:33.346298,318,198,0.91796875,83.0,137.0,1.0062893081761006
2024-07-23,15:28:33.392183,313,201,0.9140625,86.5,136.5,1.0223642172523961
2024-07-23,15:28:33.438690,313,201,0.92578125,86.5,130.5,1.0223642172523961
2024-07-23,15:28:33.488526,327,209,0.9453125,95.5,130.5,0.9785932721712538
2024-07-23,15:28:33.535808,309,201,0.93359375,86.5,130.5,1.035598705501618
2024-07-23,15:28:33.584416,327,204,0.91796875,78.5,130.0,0.9785932721712538
2024-07-23,15:28:33.630460,318,195,0.9140625,87.0,133.5,1.0062893081761006
2024-07-23,15:28:33.675765,304,198,0.91796875,82.0,130.0,1.0526315789473684
2024-07-23,15:28:33.726156,313,204,0.91796875,82.5,127.0,1.0223642172523961
2024-07-23,15:28:33.773150,296,204,0.9375,82.0,127.0,1.0810810810810811
2024-07-23,15:28:33.819354,292,198,0.9296875,82.0,127.0,1.095890410958904
2024-07-23,15:28:33.867476,296,198,0.9296875,82.0,130.0,1.0810810810810811
2024-07-23,15:28:33.918639,309,209,0.93359375,73.5,130.5,1.035598705501618
2024-07-23,15:28:33.964967,318,206,0.92578125,83.0,134.0,1.0062893081761006
2024-07-23,15:28:34.011745,318,201,0.91796875,91.0,133.5,1.0062893081761006
2024-07-23,15:28:34.057079,309,201,0.92578125,86.5,133.5,1.035598705501618
2024-07-23,15:28:34.102146,309,198,0.91796875,82.5,134.0,1.035598705501618
2024-07-23,15:28:34.152669,309,201,0.9296875,82.5,133.5,1.035598705501618
2024-07-23,15:28:34.200369,300,198,0.921875,78.0,137.0,1.0666666666666667
2024-07-23,15:28:34.246483,300,198,0.921875,82.0,134.0,1.0666666666666667
2024-07-23,15:28:34.290052,300,195,0.9140625,78.0,136.5,1.0666666666666667
2024-07-23,15:28:34.337759,300,204,0.91796875,74.0,137.0,1.0666666666666667
2024-07-23,15:28:34.386075,303,194,0.91015625,64.5,134.0,1.056105610561056
2024-07-23,15:28:34.435098,300,204,0.91796875,74.0,137.0,1.0666666666666667
2024-07-23,15:28:34.481623,309,204,0.9140625,73.5,137.0,1.035598705501618
2024-07-23,15:28:34.529890,296,201,0.92578125,78.0,136.5,1.0810810810810811
2024-07-23,15:28:34.575431,292,198,0.921875,74.0,134.0,1.095890410958904
2024-07-23,15:28:34.622549,292,198,0.921875,78.0,137.0,1.095890410958904
2024-07-23,15:28:34.669525,296,201,0.92578125,82.0,133.5,1.0810810810810811
2024-07-23,15:28:34.715275,304,204,0.921875,73.0,137.0,1.0526315789473684
2024-07-23,15:28:34.764046,300,198,0.9140625,74.0,134.0,1.0666666666666667
2024-07-23,15:28:34.810515,304,201,0.9140625,78.0,133.5,1.0526315789473684
2024-07-23,15:28:34.857311,318,206,0.9296875,78.0,134.0,1.0062893081761006
2024-07-23,15:28:34.905683,292,198,0.921875,82.0,134.0,1.095890410958904
2024-07-23,15:28:34.950730,290,192,0.92578125,71.0,133.0,1.103448275862069
2024-07-23,15:28:34.997345,296,201,0.91015625,82.0,136.5,1.0810810810810811
2024-07-23,15:28:35.041997,300,195,0.90234375,78.0,140.5,1.0666666666666667
2024-07-23,15:28:35.092063,309,198,0.88671875,78.5,140.0,1.035598705501618
2024-07-23,15:28:35.138425,295,173,0.7578125,71.5,148.5,1.0847457627118644
2024-07-23,15:28:35.187694,295,176,0.78125,71.5,148.0,1.0847457627118644
2024-07-23,15:28:35.235966,318,190,0.8203125,91.0,143.0,1.0062893081761006
2024-07-23,15:28:35.283788,304,192,0.87890625,86.0,143.0,1.0526315789473684
2024-07-23,15:28:35.331754,322,195,0.33984375,100.0,142.5,0.9937888198757764
2024-07-23,15:28:35.478652,303,148,0.55859375,81.5,166.0,1.056105610561056
2024-07-23,15:28:35.523088,290,150,0.7109375,81.0,165.0,1.103448275862069
2024-07-23,15:28:35.576726,312,150,0.44140625,85.0,165.0,1.0256410256410255
2024-07-23,15:28:35.626412,286,144,0.6328125,85.0,168.0,1.118881118881119
2024-07-23,15:28:35.672267,295,144,0.484375,88.5,168.0,1.0847457627118644
2024-07-23,15:28:35.722694,307,146,0.2734375,84.5,166.0,1.0423452768729642
2024-07-23,15:28:35.918191,309,137,0.26171875,80.5,171.5,1.035598705501618
2024-07-23,15:28:36.052577,288,135,0.46875,81.0,172.5,1.1111111111111112
2024-07-23,15:28:36.101212,318,128,0.39453125,85.0,176.0,1.0062893081761006
2024-07-23,15:28:36.150709,314,130,0.2734375,86.0,175.0,1.019108280254777
2024-07-23,15:28:37.652504,273,126,0.25,28.5,171.0,1.1721611721611722
2024-07-23,15:28:37.701604,299,132,0.3515625,27.5,174.0,1.0702341137123745
2024-07-23,15:28:37.748163,299,129,0.2890625,27.5,171.5,1.0702341137123745
2024-07-23,15:28:38.367204,288,141,0.2890625,-9.0,169.5,1.1111111111111112
2024-07-23,15:28:38.416427,284,143,0.2734375,-8.0,168.5,1.1267605633802817
2024-07-23,15:28:38.462141,292,145,0.2890625,-4.0,167.5,1.095890410958904
2024-07-23,15:28:38.598696,288,143,0.3828125,-9.0,168.5,1.1111111111111112
2024-07-23,15:28:38.777591,296,137,0.53125,-9.0,171.5,1.0810810810810811
2024-07-23,15:28:38.820320,266,126,0.26171875,1.0,173.0,1.2030075187969924
2024-07-23,15:28:39.039668,139,34,0.32421875,-77.5,221.0,2.302158273381295
2024-07-23,15:28:39.081672,313,198,0.53125,6.5,141.0,1.0223642172523961
2024-07-23,15:28:39.127618,304,192,0.484375,10.0,140.0,1.0526315789473684
2024-07-23,15:28:39.173043,300,209,0.73828125,14.0,133.5,1.0666666666666667
2024-07-23,15:28:39.219123,292,195,0.69921875,6.0,140.5,1.095890410958904
2024-07-23,15:28:39.348866,313,206,0.67578125,5.5,137.0,1.0223642172523961
2024-07-23,15:28:39.389851,290,186,0.55859375,4.0,146.0,1.103448275862069
2024-07-23,15:28:39.435256,286,184,0.7578125,0.0,145.0,1.118881118881119
2024-07-23,15:28:39.482984,292,195,0.66015625,11.0,140.5,1.095890410958904
2024-07-23,15:28:39.525879,287,192,0.55859375,5.5,140.0,1.1149825783972125
2024-07-23,15:28:39.568669,282,176,0.5,-2.0,148.0,1.1347517730496455
2024-07-23,15:28:39.616407,278,184,0.7890625,-5.0,145.0,1.1510791366906474
2024-07-23,15:28:39.665277,282,192,0.8359375,0.0,143.0,1.1347517730496455
2024-07-23,15:28:39.711737,278,189,0.84375,-3.0,145.5,1.1510791366906474
2024-07-23,15:28:39.755053,282,184,0.8359375,0.0,145.0,1.1347517730496455
2024-07-23,15:28:39.800049,282,186,0.78125,-5.0,146.0,1.1347517730496455
2024-07-23,15:28:39.847623,278,184,0.80859375,-2.0,145.0,1.1510791366906474
2024-07-23,15:28:39.894864,282,186,0.7890625,-2.0,146.0,1.1347517730496455
2024-07-23,15:28:39.939077,290,189,0.7578125,0.0,145.5,1.103448275862069
2024-07-23,15:28:39.983492,286,184,0.8203125,-5.0,145.0,1.118881118881119
2024-07-23,15:28:40.030674,286,184,0.80859375,-2.0,145.0,1.118881118881119
2024-07-23,15:28:40.076272,290,184,0.78125,-2.0,148.0,1.103448275862069
2024-07-23,15:28:40.119219,286,184,0.8203125,-2.0,148.0,1.118881118881119
2024-07-23,15:28:40.162097,290,189,0.80859375,0.0,145.5,1.103448275862069
2024-07-23,15:28:40.210148,290,184,0.80859375,-5.0,148.0,1.103448275862069
2024-07-23,15:28:40.256231,286,186,0.78125,-5.0,146.0,1.118881118881119
2024-07-23,15:28:40.299553,292,204,0.7265625,6.0,138.0,1.095890410958904
2024-07-23,15:28:40.344432,292,198,0.75,11.0,141.0,1.095890410958904
2024-07-23,15:28:40.389235,283,198,0.7578125,10.5,140.0,1.1307420494699647
2024-07-23,15:28:40.436187,292,212,0.8984375,10.0,134.0,1.095890410958904
2024-07-23,15:28:40.483353,327,222,0.6875,40.5,127.0,0.9785932721712538
2024-07-23,15:28:40.523166,309,206,0.6328125,31.5,127.0,1.035598705501618
2024-07-23,15:28:40.567751,318,204,0.67578125,49.0,108.0,1.0062893081761006
2024-07-23,15:28:40.611566,313,219,0.87890625,39.5,95.5,1.0223642172523961
2024-07-23,15:28:40.653718,300,209,0.7890625,49.0,82.5,1.0666666666666667
2024-07-23,15:28:40.698805,296,198,0.7109375,57.0,73.0,1.0810810810810811
2024-07-23,15:28:40.745440,274,192,0.921875,45.0,60.0,1.167883211678832
2024-07-23,15:28:40.788666,279,192,0.9375,35.5,66.0,1.146953405017921
2024-07-23,15:28:40.830877,287,204,0.94140625,48.5,63.0,1.1149825783972125
2024-07-23,15:28:40.878460,309,219,0.91796875,53.5,50.5,1.035598705501618
2024-07-23,15:28:40.923408,318,198,0.60546875,75.0,31.0,1.0062893081761006
2024-07-23,15:28:40.966374,327,215,0.453125,99.5,-0.5,0.9785932721712538
2024-07-23,15:28:41.347790,256,115,0.6875,182.0,-181.5,1.25
2024-07-23,15:28:41.389960,267,119,0.8359375,186.5,-184.5,1.198501872659176
2024-07-23,15:28:41.478422,276,133,0.92578125,169.0,-172.5,1.1594202898550725
2024-07-23,15:28:41.523679,264,137,0.90234375,183.0,-168.5,1.2121212121212122
2024-07-23,15:28:41.566891,276,117,0.7890625,169.0,-178.5,1.1594202898550725
2024-07-23,15:28:41.611232,255,130,0.55859375,181.5,-169.0,1.2549019607843137
2024-07-23,15:28:41.656188,251,134,0.7578125,191.5,-165.0,1.2749003984063745
2024-07-23,15:28:41.701798,247,128,0.8203125,195.5,-175.0,1.2955465587044535
2024-07-23,15:28:41.747122,256,148,0.484375,184.0,-159.0,1.25
2024-07-23,15:28:41.796474,244,130,0.453125,184.0,-167.0,1.3114754098360655
2024-07-23,15:28:41.852275,232,129,0.515625,190.0,-174.5,1.3793103448275863
2024-07-23,15:28:41.992371,290,68,0.2890625,169.0,-202.0,1.103448275862069
2024-07-23,15:28:42.410447,282,76,0.3125,175.0,-201.0,1.1347517730496455
2024-07-23,15:28:42.451760,278,75,0.26171875,175.0,-202.5,1.1510791366906474
2024-07-23,15:28:42.542501,263,125,0.3125,174.5,-175.5,1.2167300380228137
2024-07-23,15:28:42.584587,263,119,0.66015625,178.5,-180.5,1.2167300380228137
2024-07-23,15:28:42.628869,262,99,0.55859375,178.0,-189.5,1.2213740458015268
2024-07-23,15:28:42.674480,275,117,0.69921875,170.5,-183.5,1.1636363636363636
2024-07-23,15:28:42.719082,275,112,0.41015625,167.5,-186.0,1.1636363636363636
2024-07-23,15:28:42.761857,263,110,0.5,174.5,-186.0,1.2167300380228137
2024-07-23,15:28:42.807488,263,112,0.6171875,174.5,-189.0,1.2167300380228137
2024-07-23,15:28:42.855354,260,114,0.60546875,175.0,-188.0,1.2307692307692308
2024-07-23,15:28:42.901164,264,126,0.6328125,174.0,-176.0,1.2121212121212122
2024-07-23,15:28:43.037852,272,206,0.84375,185.0,-129.0,1.1764705882352942
2024-07-23,15:28:43.081265,275,192,0.91796875,180.5,-132.0,1.1636363636363636
2024-07-23,15:28:43.123569,272,192,0.9296875,181.0,-132.0,1.1764705882352942
2024-07-23,15:28:43.168756,292,225,0.484375,185.0,-122.5,1.095890410958904
2024-07-23,15:28:43.216237,275,187,0.78125,176.5,-138.5,1.1636363636363636
2024-07-23,15:28:43.263290,270,166,0.6875,180.0,-139.0,1.1851851851851851
2024-07-23,15:28:43.307445,263,161,0.90234375,179.5,-149.5,1.2167300380228137
2024-07-23,15:28:43.353064,267,161,0.890625,176.5,-149.5,1.198501872659176
2024-07-23,15:28:43.398829,267,164,0.8671875,176.5,-147.0,1.198501872659176
2024-07-23,15:28:43.445962,270,159,0.87890625,176.0,-151.5,1.1851851851851851
2024-07-23,15:28:43.492210,263,161,0.8671875,179.5,-149.5,1.2167300380228137
2024-07-23,15:28:43.534104,267,157,0.8984375,180.5,-151.5,1.198501872659176
2024-07-23,15:28:43.581279,263,155,0.90234375,179.5,-154.5,1.2167300380228137
2024-07-23,15:28:43.626947,267,155,0.87890625,180.5,-154.5,1.198501872659176
2024-07-23,15:28:43.671656,263,155,0.90234375,179.5,-154.5,1.2167300380228137
2024-07-23,15:28:43.716248,263,157,0.890625,179.5,-151.5,1.2167300380228137
2024-07-23,15:28:43.762610,267,157,0.91796875,180.5,-151.5,1.198501872659176
2024-07-23,15:28:43.810770,270,153,0.859375,176.0,-154.5,1.1851851851851851
2024-07-23,15:28:43.855746,267,157,0.87890625,176.5,-151.5,1.198501872659176
2024-07-23,15:28:43.898373,267,155,0.88671875,176.5,-154.5,1.198501872659176
2024-07-23,15:28:43.944920,267,157,0.875,176.5,-151.5,1.198501872659176
2024-07-23,15:28:43.992228,267,157,0.87890625,180.5,-154.5,1.198501872659176
2024-07-23,15:28:44.035420,270,155,0.8671875,176.0,-154.5,1.1851851851851851
2024-07-23,15:28:44.079179,267,157,0.8671875,176.5,-151.5,1.198501872659176
2024-07-23,15:28:44.124533,267,157,0.859375,180.5,-151.5,1.198501872659176
2024-07-23,15:28:44.169300,267,157,0.8671875,180.5,-151.5,1.198501872659176
2024-07-23,15:28:44.213338,267,153,0.8515625,176.5,-154.5,1.198501872659176
2024-07-23,15:28:44.256685,267,155,0.859375,180.5,-154.5,1.198501872659176
2024-07-23,15:28:44.302282,267,155,0.8671875,180.5,-154.5,1.198501872659176
2024-07-23,15:28:44.346358,267,153,0.828125,176.5,-157.5,1.198501872659176
2024-07-23,15:28:44.390605,267,157,0.875,176.5,-154.5,1.198501872659176
2024-07-23,15:28:44.434875,267,157,0.84375,176.5,-151.5,1.198501872659176
2024-07-23,15:28:44.479245,267,157,0.875,180.5,-154.5,1.198501872659176
2024-07-23,15:28:44.524258,263,157,0.8359375,179.5,-154.5,1.2167300380228137
2024-07-23,15:28:44.567574,267,153,0.8515625,180.5,-154.5,1.198501872659176
2024-07-23,15:28:44.612485,267,155,0.859375,180.5,-154.5,1.198501872659176
2024-07-23,15:28:44.657821,263,155,0.8671875,179.5,-154.5,1.2167300380228137
2024-07-23,15:28:44.703380,267,155,0.84375,176.5,-154.5,1.198501872659176
2024-07-23,15:28:44.746135,267,153,0.859375,180.5,-157.5,1.198501872659176
2024-07-23,15:28:44.793883,267,153,0.87890625,176.5,-154.5,1.198501872659176
2024-07-23,15:28:44.839847,267,155,0.8671875,176.5,-154.5,1.198501872659176
2024-07-23,15:28:44.885410,267,153,0.875,176.5,-154.5,1.198501872659176
